Entity,Code,Year,Median
Norway,NOR,1995,42.5180358886718
Norway,NOR,2000,50.3451538085937
Norway,NOR,2003,53.8046340942382
Norway,NOR,2004,53.7993087768554
Norway,NOR,2005,55.8990211486816
Norway,NOR,2006,58.2698631286621
Norway,NOR,2007,62.5956802368164
Norway,NOR,2008,65.4770812988281
Norway,NOR,2009,66.3779525756836
Norway,NOR,2010,67.0545883178711
Norway,NOR,2011,71.2217254638671
Norway,NOR,2012,72.4483566284179
Norway,NOR,2013,75.0414428710937
Norway,NOR,2014,76.3105163574218
Norway,NOR,2015,76.5587158203125
Norway,NOR,2016,75.8446884155273
Norway,NOR,2017,75.6494903564453
Norway,NOR,2018,75.0479888916015
Norway,NOR,2019,76.91650390625
Norway,NOR,2020,74.2474288940429
Norway,NOR,2021,75.5267181396484
Norway,NOR,2022,75.873291015625
Norway,NOR,2023,77.7559127807617
Pakistan,PAK,1987,1.85220301151275
Pakistan,PAK,1990,1.93034029006958
Pakistan,PAK,1996,3.15552473068237
Pakistan,PAK,1998,2.99345231056213
Pakistan,PAK,2001,2.79519176483154
Pakistan,PAK,2004,3.31070017814636
Pakistan,PAK,2005,3.31179881095886
Pakistan,PAK,2007,3.53645205497741
Pakistan,PAK,2010,3.87116909027099
Pakistan,PAK,2011,3.905681848526
Pakistan,PAK,2013,4.2313904762268
Pakistan,PAK,2015,4.45721578598022
Pakistan,PAK,2018,4.44639873504638
Pakistan,PAK,2024,4.32220888137817
Palestine,PSE,2004,10.8224096298217
Palestine,PSE,2005,11.2668294906616
Palestine,PSE,2006,11.3457946777343
Palestine,PSE,2007,10.3866186141967
Palestine,PSE,2009,11.7610874176025
Palestine,PSE,2010,11.7260103225708
Palestine,PSE,2011,11.901494026184
Palestine,PSE,2016,11.9776754379272
Palestine,PSE,2023,12.0482587814331
Panama,PAN,1979,7.94647693634033
Panama,PAN,1989,6.15666818618774
Panama,PAN,1991,6.51416015625
Panama,PAN,1995,8.49757957458496
Panama,PAN,1997,8.39892196655273
Panama,PAN,1998,8.26887702941894
Panama,PAN,1999,8.79122924804687
Panama,PAN,2000,9.17706680297851
Panama,PAN,2001,8.18910217285156
Panama,PAN,2002,8.76378154754638
Panama,PAN,2003,8.98904418945312
Panama,PAN,2004,9.37248134613037
Panama,PAN,2005,9.42136192321777
Panama,PAN,2006,9.44823265075683
Panama,PAN,2007,10.4527263641357
Panama,PAN,2008,12.4696702957153
Panama,PAN,2009,12.5558080673217
Panama,PAN,2010,13.1018476486206
Panama,PAN,2011,14.5260725021362
Panama,PAN,2012,14.6331710815429
Panama,PAN,2013,15.318977355957
Panama,PAN,2014,15.8622875213623
Panama,PAN,2015,17.0066413879394
Panama,PAN,2016,18.023078918457
Panama,PAN,2017,18.4639892578125
Panama,PAN,2018,19.4278507232666
Panama,PAN,2019,19.816234588623
Panama,PAN,2021,17.4095134735107
Panama,PAN,2023,17.8956699371337
Panama,PAN,2024,18.57639503479
Papua New Guinea,PNG,1996,2.21588706970214
Papua New Guinea,PNG,2009,2.89411735534667
Paraguay,PRY,1990,12.0095405578613
Paraguay,PRY,1995,8.4700288772583
Paraguay,PRY,1997,10.0885601043701
Paraguay,PRY,1999,8.94476318359375
Paraguay,PRY,2001,9.15167331695556
Paraguay,PRY,2002,6.94857263565063
Paraguay,PRY,2003,8.06845092773437
Paraguay,PRY,2004,8.2477216720581
Paraguay,PRY,2005,8.9388952255249
Paraguay,PRY,2006,8.21741390228271
Paraguay,PRY,2007,8.82633018493652
Paraguay,PRY,2008,9.44151496887207
Paraguay,PRY,2009,9.76593971252441
Paraguay,PRY,2010,10.2796125411987
Paraguay,PRY,2011,11.0402612686157
Paraguay,PRY,2012,12.1881513595581
Paraguay,PRY,2013,12.9538230895996
Paraguay,PRY,2014,13.2736749649047
Paraguay,PRY,2015,13.2255125045776
Paraguay,PRY,2016,12.6541156768798
Paraguay,PRY,2017,13.0857410430908
Paraguay,PRY,2018,13.8237104415893
Paraguay,PRY,2019,14.014533996582
Paraguay,PRY,2020,12.9384698867797
Paraguay,PRY,2021,13.0905208587646
Paraguay,PRY,2022,13.4423389434814
Paraguay,PRY,2023,14.3314924240112
Paraguay,PRY,2024,14.9219741821289
Peru,PER,1997,5.67316722869873
Peru,PER,1998,5.64768505096435
Peru,PER,1999,5.57325983047485
Peru,PER,2000,5.66121816635131
Peru,PER,2001,5.38297939300537
Peru,PER,2002,5.9672679901123
Peru,PER,2003,6.06885623931884
Peru,PER,2004,6.07790470123291
Peru,PER,2005,5.75179195404052
Peru,PER,2006,6.53348064422607
Peru,PER,2007,7.41446208953857
Peru,PER,2008,8.13109111785888
Peru,PER,2009,8.43268394470214
Peru,PER,2010,9.09133720397949
Peru,PER,2011,9.6739330291748
Peru,PER,2012,10.2552833557128
Peru,PER,2013,10.3547067642211
Peru,PER,2014,10.495491027832
Peru,PER,2015,10.4833717346191
Peru,PER,2016,10.8139390945434
Peru,PER,2017,10.7203140258789
Peru,PER,2018,11.066180229187
Peru,PER,2019,11.3703832626342
Peru,PER,2020,8.608078956604
Peru,PER,2021,10.0013990402221
Peru,PER,2022,10.2391757965087
Peru,PER,2023,10.2516450881958
Peru,PER,2024,10.669653892517
Philippines,PHL,1985,3.36186623573303
Philippines,PHL,1988,3.48749494552612
Philippines,PHL,1991,3.576180934906
Philippines,PHL,1994,3.70533180236816
Philippines,PHL,1997,4.36628913879394
Philippines,PHL,2000,4.31851434707641
Philippines,PHL,2003,4.53690290451049
Philippines,PHL,2006,4.49726247787475
Philippines,PHL,2009,4.80267238616943
Philippines,PHL,2012,4.69911479949951
Philippines,PHL,2015,5.19536638259887
Philippines,PHL,2018,5.67732763290405
Philippines,PHL,2021,5.33747768402099
Philippines,PHL,2023,5.66749811172485
Poland,POL,1985,14.6502752304077
Poland,POL,1986,14.8211078643798
Poland,POL,1987,14.8706445693969
Poland,POL,1989,21.2547054290771
Poland,POL,1992,15.7384634017944
Poland,POL,1995,12.5025806427001
Poland,POL,1999,15.2890424728393
Poland,POL,2004,15.7267541885375
Poland,POL,2005,16.8818988800048
Poland,POL,2006,18.2678794860839
Poland,POL,2007,20.4456939697265
Poland,POL,2008,22.2712841033935
Poland,POL,2009,22.7734012603759
Poland,POL,2010,23.3126926422119
Poland,POL,2011,23.5422248840332
Poland,POL,2012,23.4949073791503
Poland,POL,2013,24.1348667144775
Poland,POL,2014,24.9854393005371
Poland,POL,2015,26.6836433410644
Poland,POL,2016,27.8395938873291
Poland,POL,2017,29.5096702575683
Poland,POL,2018,31.315689086914
Poland,POL,2019,34.722053527832
Poland,POL,2020,35.9856452941894
Poland,POL,2021,37.9690055847168
Poland,POL,2022,38.2377548217773
Poland,POL,2023,38.8391723632812
Portugal,PRT,2003,25.1693897247314
Portugal,PRT,2004,25.6397171020507
Portugal,PRT,2005,25.3490600585937
Portugal,PRT,2006,25.8887825012207
Portugal,PRT,2007,27.1888904571533
Portugal,PRT,2008,27.1263179779052
Portugal,PRT,2009,28.6344757080078
Portugal,PRT,2010,27.5638980865478
Portugal,PRT,2011,26.1989784240722
Portugal,PRT,2012,25.174898147583
Portugal,PRT,2013,25.3592529296875
Portugal,PRT,2014,26.105878829956
Portugal,PRT,2015,27.3201370239257
Portugal,PRT,2016,27.6941051483154
Portugal,PRT,2017,28.2770748138427
Portugal,PRT,2018,29.9777278900146
Portugal,PRT,2019,32.5417251586914
Portugal,PRT,2020,32.8818931579589
Portugal,PRT,2021,32.3334884643554
Portugal,PRT,2022,32.2015571594238
Portugal,PRT,2023,33.6769142150878
Romania,ROU,1989,17.7873344421386
Romania,ROU,1992,11.5849161148071
Romania,ROU,1994,4.74174356460571
Romania,ROU,1995,8.92278289794921
Romania,ROU,1997,8.19143676757812
Romania,ROU,2006,8.92211055755615
Romania,ROU,2007,9.82595252990722
Romania,ROU,2008,11.1777267456054
Romania,ROU,2009,11.5452289581298
Romania,ROU,2010,11.2333841323852
Romania,ROU,2011,10.4047956466674
Romania,ROU,2012,10.5506877899169
Romania,ROU,2013,10.6190462112426
Romania,ROU,2014,11.5134296417236
Romania,ROU,2015,12.3105659484863
Romania,ROU,2016,14.1358499526977
Romania,ROU,2017,17.3763961791992
Romania,ROU,2018,19.0432224273681
Romania,ROU,2019,21.4560413360595
Romania,ROU,2020,23.8878078460693
Romania,ROU,2021,26.1580142974853
Romania,ROU,2022,27.7704429626464
Romania,ROU,2023,29.8524150848388
Russia,RUS,1993,11.1306896209716
Russia,RUS,1996,11.194725036621
Russia,RUS,1997,11.2813863754272
Russia,RUS,1998,10.1867046356201
Russia,RUS,1999,8.21184253692627
Russia,RUS,2000,9.02166748046875
Russia,RUS,2001,10.0993480682373
Russia,RUS,2002,10.99862575531
Russia,RUS,2003,11.6360387802124
Russia,RUS,2004,12.5103940963745
Russia,RUS,2005,13.4004144668579
Russia,RUS,2006,14.7469406127929
Russia,RUS,2007,16.5584812164306
Russia,RUS,2008,18.4722709655761
Russia,RUS,2009,18.1811218261718
Russia,RUS,2010,19.6982421875
Russia,RUS,2011,20.3088207244873
Russia,RUS,2012,20.9631252288818
Russia,RUS,2013,21.2995510101318
Russia,RUS,2014,21.3444461822509
Russia,RUS,2015,20.2776203155517
Russia,RUS,2016,20.1474914550781
Russia,RUS,2017,19.8910045623779
Russia,RUS,2018,20.084056854248
Russia,RUS,2019,20.8394603729248
Russia,RUS,2020,20.292100906372
Rwanda,RWA,2000,1.49330842494964
Rwanda,RWA,2005,1.80016279220581
Rwanda,RWA,2010,2.08492708206176
Rwanda,RWA,2013,2.31609058380126
Rwanda,RWA,2016,2.35473322868347
Rwanda,RWA,2023,3.51024484634399
Samoa,WSM,2002,8.00814914703369
Samoa,WSM,2008,8.38328456878662
Samoa,WSM,2013,8.37617969512939
Sao Tome and Principe,STP,2000,5.12159299850463
Sao Tome and Principe,STP,2010,4.77982568740844
Sao Tome and Principe,STP,2017,5.96634721755981
Senegal,SEN,1991,1.46948599815368
Senegal,SEN,1994,2.05264997482299
Senegal,SEN,2001,2.33008289337158
Senegal,SEN,2005,2.82375645637512
Senegal,SEN,2011,2.81848955154418
Senegal,SEN,2018,5.00053596496582
Senegal,SEN,2021,5.03561782836914
Serbia,SRB,2012,12.627926826477
Serbia,SRB,2013,11.7903251647949
Serbia,SRB,2014,11.8662385940551
Serbia,SRB,2015,12.0067043304443
Serbia,SRB,2016,12.7307357788085
Serbia,SRB,2017,13.1173038482666
Serbia,SRB,2018,14.7548322677612
Serbia,SRB,2019,16.7100276947021
Serbia,SRB,2020,17.7568264007568
Serbia,SRB,2021,18.5573654174804
Serbia,SRB,2022,19.1808071136474
Serbia,SRB,2023,21.0575294494628
Seychelles,SYC,1999,15.6831521987915
Seychelles,SYC,2006,14.1808986663818
Seychelles,SYC,2013,17.1647148132324
Seychelles,SYC,2018,21.0009975433349
Sierra Leone,SLE,2003,2.01903939247131
Sierra Leone,SLE,2011,2.84933114051818
Sierra Leone,SLE,2018,3.35865330696105
Slovakia,SVK,1992,16.2388572692871
Slovakia,SVK,1996,16.4248657226562
Slovakia,SVK,2004,17.0352592468261
Slovakia,SVK,2005,18.4770011901855
Slovakia,SVK,2006,20.7854576110839
Slovakia,SVK,2007,21.7804107666015
Slovakia,SVK,2008,22.3166561126709
Slovakia,SVK,2009,23.5652141571044
Slovakia,SVK,2010,24.2617454528808
Slovakia,SVK,2011,25.5395545959472
Slovakia,SVK,2012,23.6894168853759
Slovakia,SVK,2013,23.8285865783691
Slovakia,SVK,2014,24.0269107818603
Slovakia,SVK,2015,24.2099323272705
Slovakia,SVK,2016,24.9008464813232
Slovakia,SVK,2017,25.8407287597656
Slovakia,SVK,2018,26.8657245635986
Slovakia,SVK,2019,27.8390655517578
Slovakia,SVK,2020,26.8465671539306
Slovakia,SVK,2021,26.3953857421875
Slovakia,SVK,2022,24.7127132415771
Slovakia,SVK,2023,24.4623928070068
Slovenia,SVN,1987,39.5196685791015
Slovenia,SVN,1993,22.2501640319824
Slovenia,SVN,1997,27.2897338867187
Slovenia,SVN,1999,27.4145565032959
Slovenia,SVN,2004,33.8365936279296
Slovenia,SVN,2005,35.1393356323242
Slovenia,SVN,2006,36.4379920959472
Slovenia,SVN,2007,38.382080078125
Slovenia,SVN,2008,39.6307754516601
Slovenia,SVN,2009,39.6040420532226
Slovenia,SVN,2010,39.7571601867675
Slovenia,SVN,2011,39.5303535461425
Slovenia,SVN,2012,37.7598304748535
Slovenia,SVN,2013,37.4313087463378
Slovenia,SVN,2014,38.390941619873
Slovenia,SVN,2015,38.7521438598632
Slovenia,SVN,2016,40.0126876831054
Slovenia,SVN,2017,40.8108940124511
Slovenia,SVN,2018,42.9798507690429
Slovenia,SVN,2019,44.2816123962402
Slovenia,SVN,2020,46.3138313293457
Slovenia,SVN,2021,48.6983489990234
Slovenia,SVN,2022,48.3521461486816
Slovenia,SVN,2023,49.235668182373
Solomon Islands,SLB,2005,2.35585021972656
Solomon Islands,SLB,2012,3.43079447746276
South Africa,ZAF,1993,3.5070629119873
South Africa,ZAF,2000,3.18512153625488
South Africa,ZAF,2005,3.73665308952331
South Africa,ZAF,2008,4.19074201583862
South Africa,ZAF,2010,5.26012229919433
South Africa,ZAF,2014,5.19636058807373
South Africa,ZAF,2022,6.55796861648559
South Korea,KOR,2006,33.643985748291
South Korea,KOR,2008,34.3122444152832
South Korea,KOR,2010,34.8850936889648
South Korea,KOR,2012,37.3085594177246
South Korea,KOR,2014,38.8882942199707
South Korea,KOR,2016,44.7692642211914
South Korea,KOR,2017,46.5333251953125
South Korea,KOR,2018,47.8390350341796
South Korea,KOR,2019,49.8766059875488
South Korea,KOR,2020,51.6143913269043
South Korea,KOR,2021,54.25146484375
South Sudan,SSD,2009,3.42270159721374
South Sudan,SSD,2016,1.65454351902008
Spain,ESP,1980,19.3634700775146
Spain,ESP,1985,18.8017635345459
Spain,ESP,1990,25.4240970611572
Spain,ESP,1993,27.4575405120849
Spain,ESP,1994,27.7675323486328
Spain,ESP,1995,27.1176033020019
Spain,ESP,1996,27.3841876983642
Spain,ESP,1997,29.0025177001953
Spain,ESP,1998,31.072805404663
Spain,ESP,1999,32.9997367858886
Spain,ESP,2000,34.6849212646484
Spain,ESP,2003,37.6499710083007
Spain,ESP,2004,36.8943672180175
Spain,ESP,2005,38.6882362365722
Spain,ESP,2006,38.4668998718261
Spain,ESP,2007,45.3248405456543
Spain,ESP,2008,46.45552444458
Spain,ESP,2009,45.9880676269531
Spain,ESP,2010,43.0900917053222
Spain,ESP,2011,41.7613525390625
Spain,ESP,2012,40.1462478637695
Spain,ESP,2013,39.1047058105468
Spain,ESP,2014,39.2265090942382
Spain,ESP,2015,40.256290435791
Spain,ESP,2016,42.0077667236328
Spain,ESP,2017,42.5764007568359
Spain,ESP,2018,42.3691062927246
Spain,ESP,2019,45.1060600280761
Spain,ESP,2020,45.0749320983886
Spain,ESP,2021,46.3086357116699
Spain,ESP,2022,46.3387908935546
Spain,ESP,2023,47.3042831420898
Sri Lanka,LKA,1985,4.07562351226806
Sri Lanka,LKA,1990,4.17782592773437
Sri Lanka,LKA,1995,4.30853605270385
Sri Lanka,LKA,2002,4.70704174041748
Sri Lanka,LKA,2006,5.59358596801757
Sri Lanka,LKA,2009,5.99714565277099
Sri Lanka,LKA,2012,6.55051660537719
Sri Lanka,LKA,2016,7.53378200531005
Sri Lanka,LKA,2019,7.90575838088989
Sudan,SDN,2009,6.09396982192993
Sudan,SDN,2014,5.91506719589233
Suriname,SUR,2022,14.4376420974731
Sweden,SWE,1975,27.8099575042724
Sweden,SWE,1981,30.0999069213867
Sweden,SWE,1987,31.5646133422851
Sweden,SWE,1992,37.0520858764648
Sweden,SWE,1995,35.53564453125
Sweden,SWE,2000,39.3760681152343
Sweden,SWE,2001,40.6517181396484
Sweden,SWE,2002,42.0010833740234
Sweden,SWE,2003,39.9508552551269
Sweden,SWE,2004,40.217788696289
Sweden,SWE,2005,41.2399291992187
Sweden,SWE,2006,43.224365234375
Sweden,SWE,2007,45.4149894714355
Sweden,SWE,2008,46.3807487487793
Sweden,SWE,2009,47.1963844299316
Sweden,SWE,2010,47.8360176086425
Sweden,SWE,2011,48.4733200073242
Sweden,SWE,2012,49.3897514343261
Sweden,SWE,2013,50.2175979614257
Sweden,SWE,2014,51.5671882629394
Sweden,SWE,2015,52.8346672058105
Sweden,SWE,2016,53.6846008300781
Sweden,SWE,2017,53.7220115661621
Sweden,SWE,2018,54.214557647705
Sweden,SWE,2019,55.612564086914
Sweden,SWE,2020,56.9807624816894
Sweden,SWE,2021,56.6702423095703
Sweden,SWE,2022,55.9760551452636
Sweden,SWE,2023,55.6033515930175
Switzerland,CHE,1982,63.0348854064941
Switzerland,CHE,1992,62.8876647949218
Switzerland,CHE,2000,61.1233673095703
Switzerland,CHE,2002,65.5840682983398
Switzerland,CHE,2004,62.8589439392089
Switzerland,CHE,2006,65.6033630371093
Switzerland,CHE,2007,66.449951171875
Switzerland,CHE,2008,67.3370361328125
Switzerland,CHE,2009,67.3908309936523
Switzerland,CHE,2010,68.6006088256836
Switzerland,CHE,2011,70.2131805419921
Switzerland,CHE,2012,71.0377960205078
Switzerland,CHE,2013,70.2807312011718
Switzerland,CHE,2014,70.8927383422851
Switzerland,CHE,2015,71.447151184082
Switzerland,CHE,2016,72.0669631958007
Switzerland,CHE,2017,72.1725692749023
Switzerland,CHE,2018,70.9879379272461
Switzerland,CHE,2019,71.4418411254882
Switzerland,CHE,2020,72.5890502929687
Switzerland,CHE,2021,73.0670623779296
Switzerland,CHE,2022,72.2890090942382
Syria,SYR,1996,9.29192543029785
Syria,SYR,2003,11.2424945831298
Syria,SYR,2006,11.6429119110107
Syria,SYR,2009,11.4450101852417
Syria,SYR,2022,4.61311388015747
Taiwan,TWN,1981,15.2376470565795
Taiwan,TWN,1986,20.3651275634765
Taiwan,TWN,1991,33.812931060791
Taiwan,TWN,1995,39.6497535705566
Taiwan,TWN,1997,41.6507377624511
Taiwan,TWN,2000,43.6105194091796
Taiwan,TWN,2005,43.0448303222656
Taiwan,TWN,2007,40.8549919128418
Taiwan,TWN,2010,38.0627632141113
Taiwan,TWN,2013,38.7639350891113
Taiwan,TWN,2016,41.7246704101562
Taiwan,TWN,2017,42.8058128356933
Taiwan,TWN,2018,43.1041221618652
Taiwan,TWN,2019,44.3007354736328
Taiwan,TWN,2020,46.5261306762695
Taiwan,TWN,2021,46.1442680358886
Tajikistan,TJK,1999,1.95671725273132
Tajikistan,TJK,2003,2.75256061553955
Tajikistan,TJK,2004,3.61437034606933
Tajikistan,TJK,2007,4.29713535308837
Tajikistan,TJK,2009,5.02996158599853
Tajikistan,TJK,2015,5.69684410095214
Tajikistan,TJK,2021,6.59409427642822
Tajikistan,TJK,2022,7.12204074859619
Tajikistan,TJK,2023,7.60265493392944
Tajikistan,TJK,2024,7.61428928375244
Tanzania,TZA,1991,2.04007339477539
Tanzania,TZA,2000,1.36763286590576
Tanzania,TZA,2007,2.460862159729
Tanzania,TZA,2011,2.93843960762023
Tanzania,TZA,2018,2.9583134651184
Thailand,THA,1981,4.39703607559204
Thailand,THA,1988,4.60660934448242
Thailand,THA,1990,4.8873553276062
Thailand,THA,1992,5.6281623840332
Thailand,THA,1994,6.49048948287963
Thailand,THA,1996,7.13488864898681
Thailand,THA,1998,7.29658555984497
Thailand,THA,1999,6.80292034149169
Thailand,THA,2000,6.72794914245605
Thailand,THA,2002,7.82826662063598
Thailand,THA,2004,8.82666110992431
Thailand,THA,2006,10.0927190780639
Thailand,THA,2007,10.3423604965209
Thailand,THA,2008,10.8397636413574
Thailand,THA,2009,11.4065599441528
Thailand,THA,2010,11.6802892684936
Thailand,THA,2011,12.2021875381469
Thailand,THA,2012,12.8994150161743
Thailand,THA,2013,13.2849769592285
Thailand,THA,2014,13.4665832519531
Thailand,THA,2015,14.3018655776977
Thailand,THA,2016,14.1104621887207
Thailand,THA,2017,14.4731187820434
Thailand,THA,2018,14.2389469146728
Thailand,THA,2019,14.5330123901367
Thailand,THA,2020,14.9383192062377
Thailand,THA,2021,14.9830026626586
Thailand,THA,2022,16.7443771362304
Thailand,THA,2023,16.3504581451416
Thailand,THA,2024,15.7174787521362
Togo,TGO,2006,2.11115622520446
Togo,TGO,2011,2.13959336280822
Togo,TGO,2015,2.32835459709167
Togo,TGO,2018,3.85627818107605
Togo,TGO,2021,3.85133743286132
Tonga,TON,2000,9.9420804977417
Tonga,TON,2009,9.09493160247802
Tonga,TON,2015,7.7448296546936
Tonga,TON,2021,11.0026979446411
Tunisia,TUN,1985,5.38295984268188
Tunisia,TUN,1990,6.20414972305297
Tunisia,TUN,1995,6.10231637954711
Tunisia,TUN,2000,7.29535913467407
Tunisia,TUN,2005,8.43693542480468
Tunisia,TUN,2010,10.7528409957885
Tunisia,TUN,2015,12.3665475845336
Tunisia,TUN,2021,13.0399627685546
Turkey,TUR,1987,7.40858888626098
Turkey,TUR,1994,7.64347028732299
Turkey,TUR,2002,8.24209117889404
Turkey,TUR,2003,7.69971227645874
Turkey,TUR,2004,9.89964771270752
Turkey,TUR,2005,10.2955341339111
Turkey,TUR,2006,10.842562675476
Turkey,TUR,2007,11.6092720031738
Turkey,TUR,2008,12.882827758789
Turkey,TUR,2009,12.5756072998046
Turkey,TUR,2010,12.664999961853
Turkey,TUR,2011,13.4786338806152
Turkey,TUR,2012,13.871971130371
Turkey,TUR,2013,14.614254951477
Turkey,TUR,2014,14.7686004638671
Turkey,TUR,2015,14.2964372634887
Turkey,TUR,2016,15.3756475448608
Turkey,TUR,2017,16.9008903503417
Turkey,TUR,2018,17.5603675842285
Turkey,TUR,2019,17.5090541839599
Turkey,TUR,2020,17.8017177581787
Turkey,TUR,2021,19.1760635375976
Turkey,TUR,2022,19.9410076141357
Turkey,TUR,2023,27.7452926635742
Tuvalu,TUV,2010,6.93993854522705
Uganda,UGA,1989,1.87452971935272
Uganda,UGA,1992,1.73728859424591
Uganda,UGA,1996,1.76126933097839
Uganda,UGA,1999,1.63302195072174
Uganda,UGA,2002,1.69887447357177
Uganda,UGA,2005,1.96225523948669
Uganda,UGA,2009,2.38331961631774
Uganda,UGA,2012,2.72637176513671
Uganda,UGA,2016,2.52399230003356
Uganda,UGA,2019,2.5614321231842
Ukraine,UKR,1992,6.88825368881225
Ukraine,UKR,1993,6.80072116851806
Ukraine,UKR,1995,6.30742740631103
Ukraine,UKR,1996,5.53929042816162
Ukraine,UKR,2002,6.38916635513305
Ukraine,UKR,2003,7.10847377777099
Ukraine,UKR,2004,8.01609992980957
Ukraine,UKR,2005,9.45484542846679
Ukraine,UKR,2006,10.1559314727783
Ukraine,UKR,2007,9.94811344146728
Ukraine,UKR,2008,11.4150085449218
Ukraine,UKR,2009,10.6800518035888
Ukraine,UKR,2010,11.4793901443481
Ukraine,UKR,2011,11.9227437973022
Ukraine,UKR,2012,12.4398527145385
Ukraine,UKR,2013,13.1452074050903
Ukraine,UKR,2014,12.6281461715698
Ukraine,UKR,2015,11.2265014648437
Ukraine,UKR,2016,11.5715169906616
Ukraine,UKR,2017,12.5389747619628
Ukraine,UKR,2018,13.0818214416503
Ukraine,UKR,2019,14.2782573699951
Ukraine,UKR,2020,13.7033014297485
United Arab Emirates,ARE,2013,67.1323089599609
United Arab Emirates,ARE,2018,76.5187911987304
United Kingdom,GBR,1968,20.9244213104248
United Kingdom,GBR,1969,20.9819450378417
United Kingdom,GBR,1970,21.3303108215332
United Kingdom,GBR,1971,20.9880027770996
United Kingdom,GBR,1972,22.0826835632324
United Kingdom,GBR,1973,23.6707782745361
United Kingdom,GBR,1974,23.8723716735839
United Kingdom,GBR,1975,23.4113044738769
United Kingdom,GBR,1976,22.5224246978759
United Kingdom,GBR,1977,22.2264823913574
United Kingdom,GBR,1978,24.3775482177734
United Kingdom,GBR,1979,24.5415840148925
United Kingdom,GBR,1980,24.8925457000732
United Kingdom,GBR,1981,24.6778926849365
United Kingdom,GBR,1982,27.1026763916015
United Kingdom,GBR,1983,25.970006942749
United Kingdom,GBR,1984,27.1712265014648
United Kingdom,GBR,1985,27.4707984924316
United Kingdom,GBR,1986,29.3135662078857
United Kingdom,GBR,1987,30.2015590667724
United Kingdom,GBR,1988,31.936279296875
United Kingdom,GBR,1989,32.9807739257812
United Kingdom,GBR,1990,33.3024139404296
United Kingdom,GBR,1991,34.4119644165039
United Kingdom,GBR,1992,33.5388755798339
United Kingdom,GBR,1993,33.3482704162597
United Kingdom,GBR,1994,35.8561668395996
United Kingdom,GBR,1995,36.079776763916
United Kingdom,GBR,1996,37.7643508911132
United Kingdom,GBR,1997,38.908405303955
United Kingdom,GBR,1998,40.3397407531738
United Kingdom,GBR,1999,41.1510887145996
United Kingdom,GBR,2000,43.4835472106933
United Kingdom,GBR,2001,45.1725387573242
United Kingdom,GBR,2002,45.6907501220703
United Kingdom,GBR,2003,46.7243881225585
United Kingdom,GBR,2004,48.0678405761718
United Kingdom,GBR,2005,49.0020179748535
United Kingdom,GBR,2006,49.3837966918945
United Kingdom,GBR,2007,50.8627853393554
United Kingdom,GBR,2008,50.6568565368652
United Kingdom,GBR,2009,50.1237106323242
United Kingdom,GBR,2010,49.9750862121582
United Kingdom,GBR,2011,49.3469085693359
United Kingdom,GBR,2012,49.0806274414062
United Kingdom,GBR,2013,49.599998474121
United Kingdom,GBR,2014,51.0024375915527
United Kingdom,GBR,2015,51.6529388427734
United Kingdom,GBR,2016,52.6146202087402
United Kingdom,GBR,2017,52.7555084228515
United Kingdom,GBR,2018,52.6537055969238
United Kingdom,GBR,2019,54.9210548400878
United Kingdom,GBR,2020,53.371711730957
United Kingdom,GBR,2021,54.5534553527832
United States,USA,1963,33.2919425964355
United States,USA,1964,34.5586280822753
United States,USA,1965,36.6557693481445
United States,USA,1966,37.0308189392089
United States,USA,1967,38.6824951171875
United States,USA,1968,40.3433990478515
United States,USA,1969,41.7023277282714
United States,USA,1970,41.5675163269043
United States,USA,1971,42.1933364868164
United States,USA,1972,45.8525009155273
United States,USA,1973,47.0340042114257
United States,USA,1974,45.4960403442382
United States,USA,1975,46.0106201171875
United States,USA,1976,47.3709259033203
United States,USA,1977,47.9233245849609
United States,USA,1978,48.984764099121
United States,USA,1979,49.4233322143554
United States,USA,1980,47.1732101440429
United States,USA,1981,45.7829246520996
United States,USA,1982,46.0031700134277
United States,USA,1983,47.4541320800781
United States,USA,1984,49.374942779541
United States,USA,1985,49.8246879577636
United States,USA,1986,51.3409576416015
United States,USA,1987,53.3087730407714
United States,USA,1988,53.5547256469726
United States,USA,1989,53.7864761352539
United States,USA,1990,52.3220596313476
United States,USA,1991,52.4437026977539
United States,USA,1992,52.1221504211425
United States,USA,1993,51.422924041748
United States,USA,1994,52.3727226257324
United States,USA,1995,52.8651084899902
United States,USA,1996,53.3438644409179
United States,USA,1997,54.6820487976074
United States,USA,1998,57.0912933349609
United States,USA,1999,58.1806335449218
United States,USA,2000,58.6064834594726
United States,USA,2001,58.2927894592285
United States,USA,2002,59.0293312072753
United States,USA,2003,59.2752113342285
United States,USA,2004,58.6522407531738
United States,USA,2005,59.0902252197265
United States,USA,2006,59.7681121826171
United States,USA,2007,60.1203002929687
United States,USA,2008,58.5281715393066
United States,USA,2009,59.0957870483398
United States,USA,2010,58.3575363159179
United States,USA,2011,58.0320396423339
United States,USA,2012,58.3361854553222
United States,USA,2013,57.9576416015625
United States,USA,2014,56.5405921936035
United States,USA,2015,59.4624595642089
United States,USA,2016,62.983299255371
United States,USA,2017,63.9190940856933
United States,USA,2018,66.0461883544921
United States,USA,2019,70.5158233642578
United States,USA,2020,74.1399307250976
United States,USA,2021,73.6221618652343
United States,USA,2022,67.7236099243164
United States,USA,2023,69.7434158325195
United States,USA,2024,72.0654067993164
Uruguay,URY,2006,15.4720544815063
